LG7	13156204	13280916	0.173797607421875
LG7	13280917	13853137	0.026123046875
LG7	13853138	14008702	0.00225830078125
LG7	14008703	14193024	0.88043212890625
LG7	14193025	14413218	0.109130859375
LG7	14413219	14636716	0.485198974609375
LG7	14636717	15497420	0.714874267578125
LG7	15497421	15951602	0.818878173828125
LG7	15951603	16296211	0.027618408203125
LG7	16296212	16691093	0.639495849609375
LG7	16691094	16935183	0.1885986328125
LG7	16935184	17235370	0.58978271484375
LG7	17235371	17622837	0.1326904296875
LG7	17622838	17889292	0.088348388671875
LG1	0	341520	0.497039794921875
LG1	341521	844115	0.85760498046875
LG1	844116	2183227	0.275299072265625
LG1	2183228	2866824	0.24615478515625
LG1	2866825	3158566	0.9952392578125
LG1	3158567	3598517	0.262725830078125
LG1	3598518	4226920	0.91754150390625
LG1	4226921	4969195	0.0767822265625
LG1	4969196	5207857	0.241180419921875
LG1	5207858	6105367	0.28204345703125
LG1	6105368	6338445	0.67608642578125
LG1	6338446	6876720	0.08795166015625
LG1	6876721	7036480	0.138031005859375
LG1	7036481	7578987	0.427215576171875
LG1	7578988	8326856	0.852325439453125
LG1	8326857	8419421	0.366455078125
LG1	8419422	9210106	0.95330810546875
LG1	9210107	9542086	0.812347412109375
LG1	9542087	9907034	0.854583740234375
LG1	9907035	10644053	0.9356689453125
LG1	10644054	10806454	0.37115478515625
LG1	10806455	11560211	0.62164306640625
LG1	11560212	11868565	0.91961669921875
LG1	11868566	12753636	0.216705322265625
LG1	12753637	13202652	0.23431396484375
LG1	13202653	14912365	0.509185791015625
LG1	14912366	15709586	0.03900146484375
LG1	15709587	16275863	0.8741455078125
LG1	16275864	17019645	0.131500244140625
LG1	17019646	17496207	0.461151123046875
LG1	17496208	17971577	0.496673583984375
LG1	17971578	19536190	0.827911376953125
LG1	19536191	20216836	0.486968994140625
LG1	20216837	20758165	0.15252685546875
LG1	20758166	21168501	0.924468994140625
LG1	21168502	21694684	0.712432861328125
LG1	21694685	21997498	0.308197021484375
LG1	21997499	22374011	0.32904052734375
LG1	22374012	22950876	0.281097412109375
LG1	22950877	23674565	0.56414794921875
LG1	23674566	23983464	0.2479248046875
LG1	23983465	24546312	0.245697021484375
LG1	24546313	24827058	0.661376953125
LG1	24827059	24984330	0.01904296875
LG1	24984331	25364074	0.137176513671875
LG1	25364075	25881381	0.693267822265625
LG1	25881382	26010804	0.341766357421875
LG1	26010805	26436197	0.800872802734375
LG1	26436198	26745331	0.64483642578125
LG1	26745332	26870021	0.644073486328125
LG1	26870022	27427137	0.968536376953125
LG1	27427138	28047872	0.782012939453125
LG13	0	950584	0.22076416015625
LG13	950585	1717974	0.04779052734375
LG13	1717975	2195510	0.294586181640625
LG13	2195511	3037315	0.397491455078125
LG13	3037316	3620383	0.978240966796875
LG13	3620384	4555495	0.8092041015625
LG13	4555496	5346804	0.371551513671875
LG13	5346805	7353460	0.694091796875
LG13	7353461	8570738	0.672088623046875
LG13	8570739	9850767	0.4788818359375
LG13	9850768	10305914	0.603118896484375
LG13	10305915	10817647	0.795135498046875
LG13	10817648	10949966	0.428741455078125
LG13	10949967	11789209	0.6876220703125
LG13	11789210	12374130	0.5660400390625
LG13	12374131	12951871	0.0628662109375
LG13	12951872	13462202	0.384674072265625
LG13	13462203	13790425	0.85675048828125
LG13	13790426	14093012	0.004638671875
LG13	14093013	14484456	0.73919677734375
LG13	14484457	14958761	0.88897705078125
LG13	14958762	15848626	0.214691162109375
LG13	15848627	16872775	0.90594482421875
LG13	16872776	16965439	0.3460693359375
LG13	16965440	17265172	0.427001953125
LG13	17265173	18347576	0.6517333984375
LG13	18347577	18826704	0.0606689453125
LG13	18826705	19241279	0.627105712890625
LG13	19241280	19793011	0.920654296875
LG13	19793012	20022773	0.443634033203125
LG13	20022774	20830923	0.01690673828125
LG13	20830924	21120316	0.311431884765625
LG13	21120317	21429221	0.562042236328125
LG13	21429222	22034692	0.3758544921875
LG13	22034693	22481994	0.83282470703125
LG13	22481995	23127565	0.48089599609375
LG13	23127566	23604711	0.8365478515625
LG13	23604712	23840552	0.29931640625
LG13	23840553	24538045	0.5343017578125
LG13	24538046	24947983	0.822174072265625
LG13	24947984	25420219	0.891632080078125
LG13	25420220	26481707	0.64910888671875
LG13	26481708	26723346	0.683746337890625
LG13	26723347	27001198	0.544891357421875
LG13	27001199	27577155	0.907562255859375
LG13	27577156	28283350	0.957275390625
LG13	28283351	29143262	0.966796875
LG13	29143263	29826487	0.2469482421875
LG13	29826488	30500049	0.62628173828125
LG13	30500050	30831371	0.8909912109375
LG13	30831372	31205558	0.202667236328125
LG13	31205559	32554224	0.508392333984375
LG13	32554225	32835692	0.69482421875
LG13	32835693	33374066	0.8475341796875
LG13	33374067	34282624	0.684478759765625
LG13	34282625	34603194	0.49505615234375
LG13	34603195	34992730	0.979461669921875
LG13	34992731	35691336	0.6368408203125
LG13	35691337	36113216	0.256256103515625
LG13	36113217	36601101	0.353240966796875
LG13	36601102	37199029	0.506591796875
LG13	37199030	37857532	0.283538818359375
LG13	37857533	39012325	0.032135009765625
LG13	39012326	40311533	0.67657470703125
LG13	40311534	40469275	0.18719482421875
LG13	40469276	40684791	0.479156494140625
LG13	40684792	41420579	0.16455078125
LG13	41420580	41633735	0.826568603515625
LG13	41633736	42896278	0.980377197265625
LG13	42896279	43304831	0.716064453125
LG13	43304832	43534593	0.56756591796875
LG13	43534594	43792135	0.38763427734375
LG13	43792136	44777093	0.652740478515625
LG13	44777094	44911966	0.634185791015625
LG13	44911967	45362981	0.001495361328125
LG13	45362982	45744787	0.5384521484375
LG13	45744788	46252882	0.7899169921875
LG13	46252883	46574988	0.61212158203125
LG13	46574989	46718560	0.4249267578125
LG13	46718561	46896644	0.620361328125
LG13	46896645	47210094	0.215911865234375
LG4	0	407668	0.13323974609375
LG4	407669	495956	0.020904541015625
LG4	495957	712787	0.684478759765625
LG4	712788	886973	0.47723388671875
LG4	886974	1641684	0.9588623046875
LG4	1641685	1898144	0.802886962890625
LG4	1898145	2244361	0.29827880859375
LG4	2244362	2397385	0.54766845703125
LG4	2397386	3131110	0.6390380859375
LG4	3131111	3217967	0.207183837890625
LG4	3217968	3604472	0.393524169921875
LG4	3604473	4607315	0.409759521484375
LG4	4607316	4876577	0.39251708984375
LG4	4876578	5233024	0.577972412109375
LG4	5233025	5354071	0.436248779296875
LG4	5354072	5467227	0.669769287109375
LG4	5467228	6237511	0.887237548828125
LG4	6237512	6802838	0.951080322265625
LG4	6802839	6830668	0.700347900390625
LG4	6830669	7272421	0.86212158203125
LG4	7272422	7659144	0.952239990234375
LG4	7659145	7814700	0.042877197265625
LG4	7814701	8117506	0.92578125
LG4	8117507	8256835	0.59918212890625
LG4	8256836	9074759	0.752716064453125
LG4	9074760	9229660	0.85052490234375
LG4	9229661	9604153	0.143157958984375
LG4	9604154	10078815	0.22344970703125
LG4	10078816	10482441	0.459014892578125
LG4	10482442	10843474	0.76971435546875
LG4	10843475	11321705	0.945098876953125
LG4	11321706	12133487	0.11761474609375
LG4	12133488	12499479	0.94110107421875
LG4	12499480	12665321	0.6363525390625
LG4	12665322	13289894	0.9864501953125
LG4	13289895	13415717	0.3292236328125
LG4	13415718	13826274	0.5196533203125
LG4	13826275	14615243	0.5982666015625
LG4	14615244	14978731	0.994293212890625
LG4	14978732	15443543	0.66607666015625
LG4	15443544	15781252	0.305084228515625
LG4	15781253	16035765	0.223175048828125
LG4	16035766	16221021	0.068572998046875
LG4	16221022	16719682	0.918426513671875
LG4	16719683	17263159	0.1556396484375
LG4	17263160	17299581	0.749359130859375
LG4	17299582	17472662	0.555572509765625
LG4	17472663	17651837	0.364471435546875
LG4	17651838	17918501	0.785858154296875
LG4	17918502	18117490	0.885040283203125
LG4	18117491	18275624	0.27435302734375
LG4	18275625	18523695	0.215423583984375
LG4	18523696	18795481	0.05694580078125
LG4	18795482	18931128	0.06298828125
LG4	18931129	19366559	0.378326416015625
LG4	19366560	19895514	0.156005859375
LG4	19895515	20108443	0.97955322265625
LG4	20108444	20291864	0.5562744140625
LG4	20291865	20335502	0.63275146484375
LG4	20335503	20576766	0.63714599609375
LG4	20576767	20751337	0.461151123046875
LG4	20751338	20913704	0.361785888671875
LG4	20913705	21092993	0.389312744140625
LG4	21092994	21308242	0.0767822265625
LG4	21308243	21618805	0.328521728515625
LG6	0	680533	0.25732421875
LG6	680534	1623290	0.039581298828125
LG6	1623291	1749205	0.625091552734375
LG6	1749206	2053578	0.6571044921875
LG6	2053579	2368364	0.939117431640625
LG6	2368365	2660086	0.22784423828125
LG6	2660087	2969128	0.650390625
LG6	2969129	3250993	0.937957763671875
LG6	3250994	3538362	0.6453857421875
LG6	3538363	3977069	0.605194091796875
LG6	3977070	4368689	0.602203369140625
LG6	4368690	4802945	0.114105224609375
LG6	4802946	5466155	0.17254638671875
LG6	5466156	5894052	0.405853271484375
LG6	5894053	6067000	0.40728759765625
LG6	6067001	6666488	0.017120361328125
LG6	6666489	6940105	0.690338134765625
LG6	6940106	7287638	0.626953125
LG6	7287639	7779207	0.05517578125
LG6	7779208	8367953	0.235504150390625
LG6	8367954	8863077	0.261962890625
LG6	8863078	9449205	0.0931396484375
LG6	9449206	9892926	0.529510498046875
LG6	9892927	10278499	0.945770263671875
LG6	10278500	10561266	0.475494384765625
LG6	10561267	10903767	0.1871337890625
LG6	10903768	11525508	0.741241455078125
LG6	11525509	12097918	0.73785400390625
LG6	12097919	12786542	0.09295654296875
LG6	12786543	13051177	0.52752685546875
LG6	13051178	13423495	0.62005615234375
LG6	13423496	13471203	0.965667724609375
LG6	13471204	13695515	0.123260498046875
LG6	13695516	14099327	0.375335693359375
LG6	14099328	14439591	0.020294189453125
LG6	14439592	14732741	0.6546630859375
LG6	14732742	15114067	0.22503662109375
LG6	15114068	15741084	0.049957275390625
LG6	15741085	16570460	0.59747314453125
LG6	16570461	17382757	0.49688720703125
LG6	17382758	17857458	0.8460693359375
LG6	17857459	18714181	0.136383056640625
LG6	18714182	19082377	0.31195068359375
LG6	19082378	19752988	0.9654541015625
LG6	19752989	20220347	0.004974365234375
LG6	20220348	20748779	0.764678955078125
LG6	20748780	20896158	0.7154541015625
LG6	20896159	21814988	0.079254150390625
LG6	21814989	22389518	0.122100830078125
LG6	22389519	23165127	0.7427978515625
LG6	23165128	23804079	0.67755126953125
LG6	23804080	24146980	0.8494873046875
LG6	24146981	24856182	0.8050537109375
LG6	24856183	25074845	0.82440185546875
LG6	25074846	26517829	0.707244873046875
LG6	26517830	26761667	0.938751220703125
LG6	26761668	27369465	0.99603271484375
LG6	27369466	27754372	0.892486572265625
LG6	27754373	28182743	0.527130126953125
LG6	28182744	28672455	0.564788818359375
LG6	28672456	28976029	0.386322021484375
LG11	0	418548	0.3404541015625
LG11	418549	921342	0.055267333984375
LG11	921343	2896849	0.178955078125
LG11	2896850	3314060	0.504913330078125
LG11	3314061	3747296	0.431488037109375
LG11	3747297	3943375	0.451629638671875
LG11	3943376	4197606	0.9520263671875
LG11	4197607	4256656	0.386962890625
LG11	4256657	4916749	0.917938232421875
LG11	4916750	5017976	0.38555908203125
LG11	5017977	5373289	0.59735107421875
LG11	5373290	5603631	0.228790283203125
LG11	5603632	6075353	0.701507568359375
LG11	6075354	6405311	0.1796875
LG11	6405312	6626345	0.563446044921875
LG11	6626346	6836517	0.935394287109375
LG11	6836518	7200713	0.815887451171875
LG11	7200714	7384444	0.987457275390625
LG11	7384445	7645980	0.1268310546875
LG11	7645981	8312167	0.9666748046875
LG11	8312168	8972176	0.512725830078125
LG11	8972177	9306461	0.659881591796875
LG11	9306462	9550194	0.41668701171875
LG11	9550195	10218466	0.388824462890625
LG11	10218467	10465988	0.732452392578125
LG11	10465989	11229244	0.4580078125
LG11	11229245	11743211	0.902099609375
LG11	11743212	12392038	0.53717041015625
LG11	12392039	12821576	0.74127197265625
LG11	12821577	13399372	0.267578125
LG11	13399373	13551874	0.373809814453125
LG11	13551875	14497219	0.1962890625
LG11	14497220	15007661	0.214996337890625
LG11	15007662	15372147	0.47149658203125
LG11	15372148	15991585	0.951019287109375
LG11	15991586	16433786	0.704315185546875
LG11	16433787	17275944	0.551971435546875
LG11	17275945	17388946	0.13714599609375
LG11	17388947	19458264	0.145111083984375
LG11	19458265	20445757	0.88702392578125
LG11	20445758	20885132	0.695281982421875
LG11	20885133	21146100	0.674041748046875
LG11	21146101	21501903	0.51104736328125
LG11	21501904	21585925	0.2283935546875
LG11	21585926	21762437	0.246124267578125
LG11	21762438	22109141	0.618804931640625
LG11	22109142	23132331	0.918060302734375
LG11	23132332	23859548	0.18377685546875
LG11	23859549	24555994	0.14959716796875
LG11	24555995	24954428	0.70306396484375
LG11	24954429	25273524	0.97064208984375
LG11	25273525	26291294	0.041717529296875
LG11	26291295	26855372	0.733856201171875
LG11	26855373	27067700	0.86083984375
LG11	27067701	27767662	0.6112060546875
LG11	27767663	28267591	0.241058349609375
LG11	28267592	28862281	0.384033203125
LG11	28862282	29679318	0.331878662109375
LG11	29679319	30115706	0.4356689453125
LG11	30115707	30894693	0.54925537109375
LG11	30894694	31197210	0.63214111328125
LG11	31197211	31731132	0.516510009765625
LG11	31731133	32549555	0.75311279296875
LG14	0	696091	0.008392333984375
LG14	696092	1160393	0.944427490234375
LG14	1160394	1638869	0.739166259765625
LG14	1638870	1867073	0.92083740234375
LG14	1867074	1952815	0.0546875
LG14	1952816	2069587	0.987091064453125
LG14	2069588	2245595	0.5760498046875
LG14	2245596	2536654	0.986175537109375
LG14	2536655	2778911	0.718658447265625
LG14	2778912	3277362	0.651763916015625
LG14	3277363	3477061	0.903594970703125
LG14	3477062	4103697	0.166015625
LG14	4103698	4555986	0.310943603515625
LG14	4555987	5070371	0.621978759765625
LG14	5070372	5427229	0.3238525390625
LG14	5427230	5895464	0.19561767578125
LG14	5895465	6213657	0.501312255859375
LG14	6213658	6674970	0.762115478515625
LG14	6674971	7283114	0.123199462890625
LG14	7283115	7525660	0.077728271484375
LG14	7525661	8281577	0.196075439453125
LG14	8281578	8717697	0.109588623046875
LG14	8717698	9028197	0.42034912109375
LG14	9028198	9592427	0.263397216796875
LG14	9592428	9749964	0.120758056640625
LG14	9749965	10055930	0.751953125
LG14	10055931	10578631	0.66009521484375
LG14	10578632	10949843	0.795562744140625
LG14	10949844	11226640	0.514068603515625
LG14	11226641	11506957	0.370025634765625
LG14	11506958	12062590	0.109100341796875
LG14	12062591	12568719	0.447021484375
LG14	12568720	13062266	0.8394775390625
LG14	13062267	13554584	0.728179931640625
LG14	13554585	13822836	0.509857177734375
LG14	13822837	14229607	0.383514404296875
LG14	14229608	14589318	0.920562744140625
LG14	14589319	14934903	0.893341064453125
LG14	14934904	15457583	0.54888916015625
LG14	15457584	15723326	0.38360595703125
LG14	15723327	16102103	0.406494140625
LG14	16102104	16264945	0.46343994140625
LG14	16264946	16821962	0.296112060546875
LG14	16821963	17019780	0.14642333984375
LG14	17019781	17460396	0.973724365234375
LG14	17460397	17529535	0.587188720703125
LG14	17529536	17832367	0.2706298828125
LG14	17832368	18536905	0.71856689453125
LG14	18536906	18571835	0.170501708984375
LG14	18571836	19234047	0.056060791015625
LG14	19234048	19504950	0.290130615234375
LG14	19504951	20250793	0.571380615234375
LG14	20250794	21115219	0.309906005859375
LG14	21115220	21637165	0.24951171875
LG14	21637166	21719003	0.759490966796875
LG14	21719004	21903817	0.359771728515625
LG14	21903818	23032795	0.318206787109375
LG14	23032796	23897977	0.215423583984375
LG2	0	365076	0.55523681640625
LG2	365077	709426	0.894134521484375
LG2	709427	1084200	0.944488525390625
LG2	1084201	1260568	0.666107177734375
LG2	1260569	2214284	0.161865234375
LG2	2214285	2479529	0.356201171875
LG2	2479530	2827394	0.2376708984375
LG2	2827395	2992966	0.1719970703125
LG2	2992967	3471376	0.2164306640625
LG2	3471377	3686124	0.290496826171875
LG2	3686125	3888091	0.69769287109375
LG2	3888092	4040489	0.333404541015625
LG2	4040490	4208111	0.117462158203125
LG2	4208112	4433590	0.402099609375
LG2	4433591	4689487	0.0064697265625
LG2	4689488	5557792	0.2125244140625
LG2	5557793	5982035	0.854827880859375
LG2	5982036	6032286	0.692779541015625
LG2	6032287	6404517	0.745330810546875
LG2	6404518	6664962	0.8060302734375
LG2	6664963	7056552	0.716278076171875
LG2	7056553	7412026	0.9656982421875
LG2	7412027	7865928	0.005035400390625
LG2	7865929	8080105	0.8402099609375
LG2	8080106	8290296	0.027374267578125
LG2	8290297	8876897	0.231109619140625
LG2	8876898	9142248	0.2945556640625
LG2	9142249	10953431	0.66949462890625
LG2	10953432	11385145	0.580718994140625
LG2	11385146	11882241	0.04315185546875
LG2	11882242	12538109	0.65496826171875
LG2	12538110	13252902	0.559814453125
LG2	13252903	13278470	0.9111328125
LG2	13278471	13280523	0.299957275390625
LG2	13280524	13431794	0.38470458984375
LG2	13431795	14046564	0.137847900390625
LG2	14046565	14602750	0.072479248046875
LG2	14602751	15414932	0.53753662109375
LG2	15414933	15878760	0.282318115234375
LG2	15878761	16426088	0.287811279296875
LG2	16426089	16574344	0.072967529296875
LG2	16574345	16809943	0.24945068359375
LG2	16809944	17163449	0.81304931640625
LG2	17163450	17437805	0.276336669921875
LG2	17437806	17684978	0.624755859375
LG2	17684979	18275910	0.262664794921875
LG2	18275911	18440328	0.105712890625
LG2	18440329	18636899	0.38763427734375
LG2	18636900	19209334	0.3641357421875
LG2	19209335	19706152	0.7017822265625
LG2	19706153	20220822	0.185546875
LG2	20220823	20729343	0.849090576171875
LG2	20729344	20875340	0.1990966796875
LG2	20875341	21206254	0.572021484375
LG2	21206255	21695631	0.34991455078125
LG2	21695632	21789774	0.3297119140625
LG2	21789775	22806271	0.939605712890625
LG2	22806272	23794726	0.49273681640625
LG2	23794727	24241449	0.092681884765625
LG2	24241450	24767419	0.79168701171875
LG2	24767420	25259064	0.86761474609375
LG2	25259065	26052553	0.6126708984375
LG2	26052554	26943553	0.48382568359375
LG2	26943554	28571034	0.976776123046875
LG2	28571035	29054508	0.40277099609375
LG2	29054509	29770212	0.2379150390625
LG2	29770213	30057561	0.410186767578125
LG2	30057562	30087586	0.30889892578125
LG2	30087587	30274158	0.5198974609375
LG2	30274159	31395419	0.20416259765625
LG2	31395420	32223507	0.583984375
LG2	32223508	33112302	0.49383544921875
LG2	33112303	33751005	0.07489013671875
LG2	33751006	34015001	0.524261474609375
LG2	34015002	34328863	0.72491455078125
LG2	34328864	34900858	0.597381591796875
LG2	34900859	35920482	0.69500732421875
LG2	35920483	36988271	0.34246826171875
LG5	0	703657	0.822662353515625
LG5	703658	1220768	0.883453369140625
LG5	1220769	2065601	0.38970947265625
LG5	2065602	2474349	0.726470947265625
LG5	2474350	3685108	0.885467529296875
LG5	3685109	3861040	0.193145751953125
LG5	3861041	4264237	0.538665771484375
LG5	4264238	4551563	0.32879638671875
LG5	4551564	5384486	0.081329345703125
LG5	5384487	5882354	0.145904541015625
LG5	5882355	6558822	0.412872314453125
LG5	6558823	6835030	0.44830322265625
LG5	6835031	7138833	0.67816162109375
LG5	7138834	7762334	0.944427490234375
LG5	7762335	8321191	0.8851318359375
LG5	8321192	8620582	0.523590087890625
LG5	8620583	9548248	0.68878173828125
LG5	9548249	10670092	0.064239501953125
LG5	10670093	11334661	0.486480712890625
LG5	11334662	12099985	0.589111328125
LG5	12099986	12427386	0.62762451171875
LG5	12427387	13284683	0.609222412109375
LG5	13284684	15557889	0.464324951171875
LG5	15557890	16371207	0.7254638671875
LG5	16371208	17051229	0.284515380859375
LG5	17051230	17422550	0.614532470703125
LG5	17422551	17882131	0.998779296875
LG5	17882132	18856887	0.03515625
LG5	18856888	19059716	0.922760009765625
LG5	19059717	19507415	0.077972412109375
LG5	19507416	19801601	0.233795166015625
LG5	19801602	20137800	0.1749267578125
LG5	20137801	20459084	0.806976318359375
LG5	20459085	21181408	0.001068115234375
LG5	21181409	21977704	0.278472900390625
LG5	21977705	22093754	0.97601318359375
LG5	22093755	23917149	0.467376708984375
LG5	23917150	24235564	0.22125244140625
LG5	24235565	24485458	0.8358154296875
LG5	24485459	24722774	0.183502197265625
LG5	24722775	25777542	0.606781005859375
LG5	25777543	26315834	0.316314697265625
LG5	26315835	26563307	0.614349365234375
LG5	26563308	26726620	0.846099853515625
LG5	26726621	27059676	0.05609130859375
LG5	27059677	27506426	0.362335205078125
LG5	27506427	28184084	0.17938232421875
LG5	28184085	28438077	0.387542724609375
LG8	0	589689	0.685150146484375
LG8	589690	1001047	0.826324462890625
LG8	1001048	1299951	0.39984130859375
LG8	1299952	1442627	0.890899658203125
LG8	1442628	1816329	0.6749267578125
LG8	1816330	2441090	0.374969482421875
LG8	2441091	2889306	0.147216796875
LG8	2889307	2970704	0.627044677734375
LG8	2970705	3381470	0.05706787109375
LG8	3381471	3804079	0.880645751953125
LG8	3804080	4455029	0.40252685546875
LG8	4455030	4663387	0.358489990234375
LG8	4663388	5393367	0.9273681640625
LG8	5393368	5780864	0.405914306640625
LG8	5780865	6424778	0.4278564453125
LG8	6424779	6722952	0.44976806640625
LG8	6722953	6815652	0.239532470703125
LG8	6815653	7141532	0.447723388671875
LG8	7141533	7155161	0.158599853515625
LG8	7155162	8379040	0.31591796875
LG8	8379041	8847133	0.58489990234375
LG8	8847134	8909059	0.22271728515625
LG8	8909060	9414112	0.472625732421875
LG8	9414113	10164241	0.239959716796875
LG8	10164242	10566348	0.864990234375
LG8	10566349	11380844	0.27484130859375
LG8	11380845	12370228	0.492584228515625
LG8	12370229	13373344	0.090667724609375
LG8	13373345	13638109	0.262847900390625
LG8	13638110	13711687	0.186309814453125
LG8	13711688	14452554	0.5777587890625
LG8	14452555	15228340	0.9722900390625
LG8	15228341	15482752	0.419464111328125
LG8	15482753	15628605	0.673431396484375
LG8	15628606	15716874	0.16162109375
LG8	15716875	15975823	0.33685302734375
LG8	15975824	16335251	0.2213134765625
LG8	16335252	17449543	0.84857177734375
LG8	17449544	18054270	0.091278076171875
LG8	18054271	18369161	0.5908203125
LG8	18369162	19164047	0.10589599609375
LG8	19164048	19802904	0.929107666015625
LG8	19802905	20345045	0.62518310546875
LG8	20345046	20965876	0.726959228515625
LG8	20965877	21285026	0.29071044921875
LG8	21285027	21695556	0.1751708984375
LG8	21695557	22356101	0.745208740234375
LG8	22356102	22888717	0.012939453125
LG8	22888718	23378672	0.83251953125
LG8	23378673	23862629	0.336944580078125
LG8	23862630	24031719	0.93951416015625
LG8	24031720	24682455	0.267913818359375
LG8	24682456	25073560	0.922760009765625
LG12	0	224472	0.39312744140625
LG12	224473	591206	0.1124267578125
LG12	591207	802801	0.75811767578125
LG12	802802	1082988	0.325897216796875
LG12	1082989	1599120	0.861572265625
LG12	1599121	2535997	0.777252197265625
LG12	2535998	2771892	0.242767333984375
LG12	2771893	3469837	0.366119384765625
LG12	3469838	3647470	0.46343994140625
LG12	3647471	3741691	0.18890380859375
LG12	3741692	4404383	0.201904296875
LG12	4404384	4530002	0.369476318359375
LG12	4530003	4977990	0.4222412109375
LG12	4977991	5602828	0.57183837890625
LG12	5602829	6004698	0.776885986328125
LG12	6004699	6270992	0.967193603515625
LG12	6270993	6629555	0.1787109375
LG12	6629556	6848845	0.1004638671875
LG12	6848846	7034371	0.454925537109375
LG12	7034372	7236560	0.16668701171875
LG12	7236561	7974933	0.80316162109375
LG12	7974934	8225643	0.787139892578125
LG12	8225644	8685066	0.02947998046875
LG12	8685067	9265245	0.5960693359375
LG12	9265246	9665034	0.886016845703125
LG12	9665035	9994418	0.93511962890625
LG12	9994419	10723867	0.86663818359375
LG12	10723868	12048767	0.829315185546875
LG12	12048768	12536379	0.18853759765625
LG12	12536380	13136779	0.311920166015625
LG12	13136780	13595120	0.009979248046875
LG12	13595121	13598446	0.19708251953125
LG12	13598447	13963795	0.834259033203125
LG12	13963796	14742987	0.699798583984375
LG12	14742988	14974605	0.154266357421875
LG12	14974606	15471368	0.99072265625
LG12	15471369	15858568	0.322784423828125
LG12	15858569	16214774	0.979400634765625
LG12	16214775	16338873	0.01947021484375
LG12	16338874	16960810	0.464691162109375
LG12	16960811	17160773	0.1470947265625
LG12	17160774	17470367	0.402679443359375
LG12	17470368	17719941	0.156768798828125
LG12	17719942	18364594	0.544219970703125
LG12	18364595	18731076	0.29559326171875
LG12	18731077	19438503	0.21185302734375
LG12	19438504	20045391	0.717041015625
LG12	20045392	20259334	0.644287109375
LG12	20259335	20417886	0.42034912109375
LG12	20417887	20651191	0.259979248046875
LG12	20651192	20933876	0.2137451171875
LG12	20933877	21273392	0.5062255859375
LG12	21273393	21444807	0.952239990234375
LG12	21444808	21935693	0.790008544921875
LG12	21935694	22352562	0.811187744140625
LG12	22352563	22504242	0.45794677734375
LG12	22504243	22658834	0.944915771484375
LG12	22658835	23191222	0.028076171875
