LG6	19768247	14195506
LG6	19994152	14408916
LG6	20162449	14623391
LG6	20162449	14700703
LG6	20829465	14887422
LG6	21153715	15014791
LG6	20872397	15497733
LG6	20872397	15525844
LG6	20872397	16066051
LG6	20872397	16099596
LG6	21362749	17308323
LG6	21362749	17377092
LG6	21362749	17543997
LG6	21362749	17548830
LG6	21703869	18244139
LG6	21703869	18675954
LG6	22147174	18930844
LG6	22147174	18943986
LG6	22701032	19600390
LG6	22515178	19533629
LG6	23185212	20011169
LG6	22515178	19986984
LG6	23067390	20669904
LG6	23067390	20670919
LG6	23872939	20758957
LG6	24035201	20778321
LG6	23930821	21392926
LG6	23930821	21670381
LG6	24104605	21909258
LG6	24139032	21931975
LG6	24417881	22758994
LG6	24417881	22818978
LG6	24812632	23584286
LG6	24812632	23588384
LG6	24812632	24014809
LG6	24812632	24080357
LG6	25059111	24386968
LG6	25059111	24439568
LG6	26066287	24971744
LG6	26186440	24972881
LG6	26186440	25495890
LG6	26066287	25282994
LG6	27750080	26692557
LG6	26715472	26673306
LG6	27439135	27331413
LG6	27026142	27324586
LG6	27929213	27655805
LG6	27929213	27703107
LG6	28273488	28010181
LG6	28273488	28020755
LG6	28418056	28197827
LG6	28418056	28302882
LG6	28976029	28852237
LG6	28973834	28828909
LG11	0	266700
LG11	0	288455
LG11	320778	634074
LG11	320778	837605
LG11	902176	2453437
LG11	902176	2474646
LG11	1472750	3112073
LG11	1472750	3130499
LG11	1632411	3593164
LG11	1821214	3655614
LG11	1821214	3806193
LG11	2806240	3924057
LG11	2216099	4045804
LG11	2216099	4051560
LG11	2869729	4242933
LG11	2806240	4233958
LG11	4020244	4911384
LG11	4020244	4913737
LG11	5120592	4996065
LG11	4102885	4946424
LG11	4353721	5069350
LG11	4738197	5145080
LG11	4511091	5451867
LG11	4511091	5578741
LG11	5684296	5755623
LG11	5705737	5928552
LG11	6714701	6232239
LG11	6714701	6361685
LG11	6714701	6430202
LG11	6714701	6440689
LG11	7877497	6684678
LG11	11012842	6685986
LG11	8745743	7059314
LG11	8745743	7096715
LG11	9501582	7248455
LG11	9501582	7248724
LG11	9981605	7471622
LG11	9981605	7488880
LG11	10461420	8072131
LG11	10461420	8124811
LG11	11012842	8433385
LG11	11012842	8673716
LG11	12101741	8989819
LG11	12933351	9262016
LG11	13501843	9530473
LG11	12706454	9376091
LG11	13163162	10067308
LG11	12706454	9747076
LG11	14001017	10429540
LG11	12774939	10362082
LG11	13848434	10598650
LG11	13848434	10669121
LG11	14230828	11654562
LG11	14230828	11655528
LG11	14538909	12109728
LG11	14538909	12129627
LG11	14538909	12544838
LG11	14538909	12619174
LG11	15609073	13374853
LG11	14538909	13358345
LG11	14937540	13499093
LG11	14937540	13532963
LG11	14982087	13577764
LG11	14982087	14076839
LG11	15609073	14875738
LG11	15609073	14994807
LG11	15609073	15040819
LG11	15714195	15102654
LG11	16086182	15673472
LG11	16086182	15750770
LG11	16425487	16192863
LG11	16425487	16296877
LG11	17114921	16997320
LG11	17114921	17028422
LG11	17114921	17282221
LG11	17423626	17282488
LG11	17971927	18703129
LG11	17971927	18814782
LG11	19401588	19782953
LG11	19401588	19791173
LG11	19875990	20804054
LG11	19796056	20803405
LG11	19875990	20935561
LG11	21785258	21106659
LG11	20378911	21328529
LG11	20378911	21366920
LG11	20618714	21508461
LG11	20618714	21542487
LG11	21587087	21680705
LG11	21587087	21736199
LG11	22202624	22060750
LG11	22232599	22075233
LG11	22675569	22341207
LG11	22675569	22541300
LG11	23917467	23243949
LG11	24040491	23346547
LG11	24040491	24246552
LG11	24040491	24333322
LG11	24354609	24710036
LG11	24354609	24757526
LG11	24690583	25164123
LG11	24902909	25169869
LG11	25115027	25649882
LG11	25115027	25651899
LG11	25441009	26414113
LG11	25441009	26579388
LG11	26148971	26915371
LG11	26062583	26901535
LG11	26458716	27729333
LG11	26458716	27735724
LG11	26880038	27818845
LG11	26880038	28081909
LG11	28023891	28499894
LG11	28023891	28610285
LG11	28274103	29079777
LG11	28274103	29272616
LG11	29547850	29782918
LG11	29547850	29885361
LG11	30616348	30463939
LG11	30616348	30725968
LG11	31260403	31025440
LG11	31260403	31032144
LG11	32015826	31587115
LG11	32015826	31672716
LG11	32549555	31791074
LG11	32549555	32352954
LG14	65571	205730
LG14	0	10138
LG14	595554	1059868
LG14	398067	924093
LG14	634371	1161003
LG14	3954386	1434117
LG14	673343	1736050
LG14	673343	1744812
LG14	1297044	1906443
LG14	1926158	1935848
LG14	1315757	1986130
LG14	1406227	2043492
LG14	2114831	2159602
LG14	2133543	2175685
LG14	2387323	2334769
LG14	2312009	2329283
LG14	2846941	2693103
LG14	2771008	2563979
LG14	3139074	2827932
LG14	3139074	2981064
LG14	3857730	3376949
LG14	4135944	3435058
LG14	4764130	3854535
LG14	4764130	3865092
LG14	4774955	4112544
LG14	4774955	4147644
LG14	5247564	4713221
LG14	5247564	4740262
LG14	5247564	5200386
LG14	5247564	5245121
LG14	8714804	5477047
LG14	5989881	5471205
LG14	6053906	6015739
LG14	6884374	6135193
LG14	6151645	6230436
LG14	6105250	6229679
LG14	6418415	7057269
LG14	6418415	7124300
LG14	6475017	7321156
LG14	7114647	7394940
LG14	7537922	7960028
LG14	7537922	7998648
LG14	7758762	8669355
LG14	7758762	8678384
LG14	7990272	8754434
LG14	7990272	8890781
LG14	8765375	9363607
LG14	8765375	9548266
LG14	8925437	9610087
LG14	9085654	9671323
LG14	9700385	9830026
LG14	9700385	9856625
LG14	10166035	10110791
LG14	10166035	10156456
LG14	10508274	10670789
LG14	10508274	10708308
LG14	10595805	11051711
LG14	10655345	11071543
LG14	12246224	11476999
LG14	11197237	11254944
LG14	12211737	11836921
LG14	11455192	11761258
LG14	11461533	12295751
LG14	11534991	12361638
LG14	11897954	12736965
LG14	11897954	12771393
LG14	12610888	13078522
LG14	12610888	13119802
LG14	13075145	13714090
LG14	13018698	13701107
LG14	13246342	13898587
LG14	13246342	13902763
LG14	13650286	14389249
LG14	14022992	14447838
LG14	15927499	14883240
LG14	14022992	14850380
LG14	14449979	15092826
LG14	14484002	15396134
LG14	14742111	15668325
LG14	14789125	15680643
LG14	15136931	15945085
LG14	15136931	15957413
LG14	15294828	16175894
LG14	15136931	16164589
LG14	15448395	16814124
LG14	15397361	16718459
LG14	16296184	16882530
LG14	16296184	16962888
LG14	16296184	17040230
LG14	16296184	17049027
LG14	17118609	17484092
LG14	18643762	17506798
LG14	17758239	17718615
LG14	17758239	17730397
LG14	18580510	18361511
LG14	18580510	18425798
LG14	19285093	18550509
LG14	18966361	18549720
LG14	19157971	18703506
LG14	19157971	18754753
LG14	19348345	19407029
LG14	19872916	19469488
LG14	20329441	19636425
LG14	20329441	19873426
LG14	20642451	20484429
LG14	20642451	20948090
LG14	21559368	21445240
LG14	21559368	21485504
LG14	21901298	21658954
LG14	21559368	21658670
LG14	21901298	21854129
LG14	22773984	21902289
LG14	22457108	21972868
LG14	22457108	22473276
LG14	23897977	23235340
LG14	23897977	23308183
LG2	0	86072
LG2	57321	86380
LG2	846534	453300
LG2	846534	514824
LG2	2007047	937999
LG2	846534	900692
LG2	1434823	1153832
LG2	1434823	1188634
LG2	2338283	1314544
LG2	2338283	1359732
LG2	2777417	2255008
LG2	2829979	2374460
LG2	3236386	2585686
LG2	3889138	2634516
LG2	3437508	2927355
LG2	3761404	2968322
LG2	3987914	3147763
LG2	3761404	3055744
LG2	3761404	3512571
LG2	5147237	3564902
LG2	4348306	3734377
LG2	4630748	3748114
LG2	4966744	4024178
LG2	4876894	3984862
LG2	5562769	4101742
LG2	5895988	4165936
LG2	6207388	4373679
LG2	6207388	4384744
LG2	6787744	4524323
LG2	6787744	4527348
LG2	6895247	5403537
LG2	6979147	5405774
LG2	7292928	5931333
LG2	6979147	5783832
LG2	7292928	6015032
LG2	7292928	6017370
LG2	7709451	6162812
LG2	7738410	6164900
LG2	8155925	6522244
LG2	8155925	6619031
LG2	8769206	6851164
LG2	8739652	6802050
LG2	9330917	7341395
LG2	11067225	7390196
LG2	15110081	7851572
LG2	9533030	7507558
LG2	9837688	7891852
LG2	10050511	7969044
LG2	10058247	8099006
LG2	10660222	8182846
LG2	10585050	8674135
LG2	10585050	8788124
LG2	11067225	8964192
LG2	11286991	9098097
LG2	12047443	10164311
LG2	17398183	10757816
LG2	12299738	11288973
LG2	12249953	11017271
LG2	12656559	11523723
LG2	12656559	11577086
LG2	12744426	12131120
LG2	12744426	12276951
LG2	12832293	12678723
LG2	12832293	12772744
LG2	13258535	13256975
LG2	13008819	13253793
LG2	14251646	13280297
LG2	13092124	13279271
LG2	14649921	13311563
LG2	13175230	13302198
LG2	13611985	13495785
LG2	13611985	13519949
LG2	13611985	14173051
LG2	13611985	14328829
LG2	14649921	14865336
LG2	14649921	15054349
LG2	15568256	15568599
LG2	15568256	15617691
LG2	15906235	16287270
LG2	15989540	16368812
LG2	16072845	16430481
LG2	16178166	16567176
LG2	16606193	16800778
LG2	16178166	16618270
LG2	17458083	16975121
LG2	16857297	16869215
LG2	17143905	17182154
LG2	17143905	17411953
LG2	17720492	17507161
LG2	17720492	17521170
LG2	18212982	18163692
LG2	18212982	18214355
LG2	18663224	18372234
LG2	19292174	18381351
LG2	18908972	18516677
LG2	18908972	18518815
LG2	19524237	18739306
LG2	19524237	18773872
LG2	19598418	19306599
LG2	19598418	19681920
LG2	20197815	19939161
LG2	20197815	20099150
LG2	20947954	20559200
LG2	20725808	20527419
LG2	21464244	20809006
LG2	21464244	20834773
LG2	21929561	21121377
LG2	21814918	21054864
LG2	22850871	21255704
LG2	22850871	21278838
LG2	22850871	21730975
LG2	22850871	21743192
LG2	23501441	22281150
LG2	23501441	22678739
LG2	23887617	23056325
LG2	23974691	23487120
LG2	24276769	23878371
LG2	24276769	24083313
LG2	25508092	24540621
LG2	24732367	24315197
LG2	24795440	25133895
LG2	25508092	25202319
LG2	26646391	25697582
LG2	26646391	25872813
LG2	26895710	26328077
LG2	26895710	26893477
LG2	27019873	28274265
LG2	26895710	27958255
LG2	28495953	28756301
LG2	28495953	28779389
LG2	28597704	29329191
LG2	28597704	29460682
LG2	29361330	29853180
LG2	29361330	29859444
LG2	29650120	30084618
LG2	32554875	30086222
LG2	30075370	30098655
LG2	30075370	30238715
LG2	30551794	30650302
LG2	30551794	30747463
LG2	31193636	31621455
LG2	31193636	31628361
LG2	33868113	32627763
LG2	33868113	32817486
LG2	34388768	33273073
LG2	34406222	33304402
LG2	34561129	33872605
LG2	34561129	33947723
LG2	34561129	34188514
LG2	35282111	34220154
LG2	35705180	34374115
LG2	35705180	34691576
LG2	36374593	35537048
LG2	36378163	35552693
LG2	36988271	35976700
LG2	36988271	36228946
LG5	0	210816
LG5	0	345760
LG5	1116958	844924
LG5	1116958	873087
LG5	3255608	1442203
LG5	3255608	1568370
LG5	3667926	2367675
LG5	3667926	2373013
LG5	4159411	3478981
LG5	4159411	3518428
LG5	5986186	3742505
LG5	5547799	3737189
LG5	6769610	4195741
LG5	5626774	4146452
LG5	6992350	4454579
LG5	6193975	4336634
LG5	7388567	4842158
LG5	7388567	4847188
LG5	8291028	5789484
LG5	8189051	5550243
LG5	8763728	6166714
LG5	8763728	6507917
LG5	9413163	6568167
LG5	9413163	6610249
LG5	9624402	6940925
LG5	10200037	7072605
LG5	10248534	7152035
LG5	10362779	7560361
LG5	11066653	7953294
LG5	11066653	8212407
LG5	11892248	8486603
LG5	14178305	8534380
LG5	12725894	9142915
LG5	12725894	9145526
LG5	13090290	10146535
LG5	13090290	10187101
LG5	14098946	10963909
LG5	14257471	11148307
LG5	15206321	11545436
LG5	15206321	11726429
LG5	15966934	12281251
LG5	15966934	12292451
LG5	16333056	12996321
LG5	16333056	13154922
LG5	16777002	13895931
LG5	16333056	13812818
LG5	16526084	16176074
LG5	16333056	15907888
LG5	16407622	16429580
LG5	16671000	16459597
LG5	16883005	17334329
LG5	16477971	17306599
LG5	16671000	17774648
LG5	16671000	17834976
LG5	17095777	18472294
LG5	17095777	18528507
LG5	17308742	18889332
LG5	17308742	19008909
LG5	18001881	19334760
LG5	18114401	19367427
LG5	18455604	19672561
LG5	18455604	19718239
LG5	18885557	19913089
LG5	18784155	19893880
LG5	19726679	20398577
LG5	19726679	20420907
LG5	19980855	20890365
LG5	19823481	20576397
LG5	20888684	21471797
LG5	20888684	21596736
LG5	21532177	22068455
LG5	21453968	22067524
LG5	21799196	23373229
LG5	21799196	23601430
LG5	22998389	24042206
LG5	22998389	24056446
LG5	23443677	24394405
LG5	23381379	24392070
LG5	23826667	24657828
